user_id,book_id,predicted_score,rank
USR_257,BOK_299,2.8868,7
USR_257,BOK_269,2.5725,8
USR_257,BOK_155,2.1693,9
USR_257,BOK_208,1.3608,10
U0130,B0237,2.1213,1
U0130,B0267,2.1213,2
U0130,B0186,1.75,3
U0130,B0039,1.738,4
U0130,B0162,1.4948,5
U0130,B0037,1.4897,6
U0130,B0089,1.25,7
U0130,B0288,1.25,8
U0130,B0010,1.2414,9
U0130,B0040,0.75,10
U0111,B0192,2.4333,1
U0111,B0064,1.9826,2
U0111,B0068,1.9826,3
U0111,B0130,1.9826,4
U0111,B0187,1.9826,5
U0111,B0237,1.9826,6
U0111,B0065,1.1896,7
U0111,B0182,0.9733,8
USR_353,BOK_019,2.6768,1
USR_353,BOK_134,2.5723,2
USR_353,BOK_254,2.2438,3
USR_353,BOK_222,1.9354,4
USR_353,BOK_091,1.8583,5
USR_353,BOK_238,1.6334,6
USR_353,BOK_020,1.5486,7
USR_353,BOK_088,1.4794,8
USR_353,BOK_190,1.4726,9
USR_353,BOK_078,1.2202,10
U0478,B0134,3.6103,1
U0478,B0191,3.1303,2
U0478,B0169,2.8793,3
U0478,B0289,2.863,4
U0478,B0147,2.7499,5
U0478,B0047,2.5446,6
U0478,B0101,2.5446,7
U0478,B0094,1.7995,8
U0478,B0106,1.7995,9
U0478,B0136,1.7995,10
USR_143,BOK_211,1.7408,1
USR_143,BOK_172,1.6641,2
USR_143,BOK_157,1.633,3
USR_143,BOK_122,1.3926,4
USR_143,BOK_255,1.0445,5
USR_143,BOK_235,0.8165,6
USR_143,BOK_203,0.6963,7
USR_143,BOK_197,0.6963,8
U0100,B0209,2.2875,1
U0100,B0101,1.3725,2
U0071,B0286,6.0766,1
U0071,B0202,2.9842,2
U0071,B0252,2.9235,3
U0071,B0294,2.5541,4
U0071,B0044,2.2332,5
U0071,B0298,2.1381,6
U0071,B0088,2.0267,7
U0071,B0010,1.989,8
U0071,B0160,1.7224,9
U0071,B0103,1.6013,10
USR_422,BOK_294,8.1627,1
USR_422,BOK_273,5.1689,2
USR_422,BOK_094,3.7905,3
USR_422,BOK_024,3.2827,4
USR_422,BOK_154,2.6803,5
USR_422,BOK_234,2.4886,6
USR_422,BOK_208,2.2227,7
USR_422,BOK_046,1.9313,8
USR_422,BOK_108,1.9313,9
USR_422,BOK_258,1.9313,10
USR_233,BOK_143,5.3889,1
USR_233,BOK_220,2.7976,2
USR_233,BOK_030,2.0081,3
USR_233,BOK_193,1.7928,4
USR_233,BOK_005,1.3092,5
USR_233,BOK_117,1.1504,6
USR_233,BOK_170,1.1057,7
USR_233,BOK_142,1.0954,8
USR_233,BOK_009,1.0882,9
USR_233,BOK_101,1.023,10
U0219,B0057,2.6909,1
U0219,B0067,1.3809,2
U0219,B0163,1.3809,3
U0219,B0072,1.2044,4
U0219,B0244,1.2044,5
U0219,B0202,1.1764,6
U0219,B0098,1.1437,7
U0219,B0164,1.0401,8
U0219,B0298,1.0401,9
U0219,B0236,0.9923,10
USR_312,BOK_033,2.4016,1
USR_312,BOK_081,2.1571,2
USR_312,BOK_129,2.1571,3
USR_312,BOK_166,1.5319,4
USR_312,BOK_269,1.441,5
USR_312,BOK_172,1.3363,6
USR_312,BOK_275,0.9607,7
USR_312,BOK_052,0.8934,8
USR_312,BOK_187,0.8934,9
USR_312,BOK_272,0.8075,10
U0375,B0134,1.857,1
U0375,B0160,1.5132,2
U0375,B0059,1.0928,3
U0375,B0042,1.0106,4
U0375,B0166,0.8422,5
U0375,B0184,0.8422,6
U0375,B0236,0.8422,7
U0375,B0088,0.7559,8
U0375,B0228,0.7559,9
U0375,B0044,0.5053,10
USR_176,BOK_172,7.9085,1
USR_176,BOK_275,5.6764,2
USR_176,BOK_211,4.5361,3
USR_176,BOK_208,3.3888,4
USR_176,BOK_088,2.7778,5
USR_176,BOK_238,2.7778,6
USR_176,BOK_195,1.2976,7
USR_111,BOK_056,8.3632,1
USR_111,BOK_208,3.5328,2
USR_111,BOK_098,2.8288,3
USR_111,BOK_200,2.8288,4
USR_111,BOK_014,2.7869,5
USR_111,BOK_196,2.7869,6
USR_111,BOK_242,2.7869,7
USR_111,BOK_271,2.7869,8
USR_111,BOK_095,2.7645,9
USR_111,BOK_269,2.6452,10
USR_093,BOK_237,2.311,1
USR_093,BOK_046,1.7355,2
USR_093,BOK_229,1.0682,3
USR_093,BOK_273,0.8648,4
USR_093,BOK_101,0.8471,5
USR_093,BOK_016,0.8297,6
USR_093,BOK_253,0.8297,7
USR_093,BOK_245,0.7338,8
USR_093,BOK_068,0.5785,9
USR_093,BOK_053,0.5704,10
U0279,B0276,6.321,1
U0279,B0038,5.6581,2
U0279,B0123,5.3784,3
U0279,B0185,5.0541,4
U0279,B0136,4.7685,5
U0279,B0211,4.4398,6
U0279,B0139,4.2951,7
U0279,B0169,3.6171,8
U0279,B0032,3.6132,9
U0279,B0286,3.5355,10
U0492,B0240,2.3787,1
U0492,B0220,2.2875,2
U0492,B0167,2.2053,3
U0492,B0040,1.9188,4
U0492,B0277,1.7693,5
U0492,B0122,1.3725,6
U0492,B0011,1.327,7
U0492,B0087,1.1058,8
U0492,B0250,1.1058,9
U0492,B0056,1.0995,10
USR_109,BOK_253,4.3585,1
USR_109,BOK_189,2.2272,2
USR_109,BOK_032,1.8474,3
USR_109,BOK_051,1.8474,4
USR_109,BOK_174,1.5066,5
USR_109,BOK_161,1.3639,6
USR_109,BOK_077,1.1085,7
USR_109,BOK_214,1.0716,8
USR_109,BOK_173,1.0171,9
USR_109,BOK_172,0.6446,10
USR_086,BOK_142,3.07,1
USR_086,BOK_258,1.6536,2
USR_086,BOK_086,1.6432,3
USR_086,BOK_192,1.6195,4
USR_086,BOK_234,1.5289,5
USR_086,BOK_294,1.5289,6
USR_086,BOK_143,1.2,7
USR_086,BOK_024,1.1504,8
USR_086,BOK_237,1.1504,9
USR_086,BOK_002,1.0954,10
USR_056,BOK_110,11.6319,1
USR_056,BOK_193,8.4672,2
USR_056,BOK_009,5.5762,3
USR_056,BOK_245,3.8086,4
USR_056,BOK_021,3.0051,5
USR_056,BOK_161,2.4754,6
USR_056,BOK_035,2.4754,7
USR_056,BOK_101,2.4754,8
USR_056,BOK_170,2.0616,9
USR_056,BOK_005,2.048,10
USR_229,BOK_011,9.4929,1
USR_229,BOK_273,4.1547,2
USR_229,BOK_237,3.8804,3
USR_229,BOK_141,3.88,4
USR_229,BOK_171,2.3415,5
USR_229,BOK_234,2.2125,6
USR_229,BOK_039,2.0866,7
USR_229,BOK_299,1.9422,8
USR_229,BOK_153,1.539,9
USR_229,BOK_294,1.344,10
U0281,B0095,1.9365,1
U0281,B0211,1.1619,2
U0281,B0238,1.1619,3
U0281,B0111,0.7746,4
U0281,B0185,0.7746,5
USR_326,BOK_172,19.1374,1
USR_326,BOK_295,16.7255,2
USR_326,BOK_094,12.898,3
USR_326,BOK_155,4.966,4
USR_326,BOK_275,4.8618,5
USR_326,BOK_088,4.0825,6
USR_326,BOK_238,4.0825,7
USR_326,BOK_211,3.3333,8
USR_326,BOK_294,3.3333,9
USR_326,BOK_208,1.857,10
USR_128,BOK_077,1.8665,1
USR_128,BOK_026,1.8665,2
USR_128,BOK_254,1.3857,3
USR_128,BOK_091,1.3146,4
USR_128,BOK_115,1.2325,5
USR_128,BOK_031,1.2219,6
USR_128,BOK_052,1.0522,7
USR_128,BOK_187,1.0522,8
USR_128,BOK_272,0.951,9
USR_128,BOK_182,0.9333,10
U0055,B0233,7.5497,1
U0055,B0238,3.3378,2
U0055,B0154,3.0651,3
U0055,B0169,2.8793,4
U0055,B0019,2.5849,5
U0055,B0158,2.4,6
U0055,B0062,2.1213,7
U0055,B0236,2.1145,8
U0055,B0142,2.0404,9
U0055,B0132,2.0045,10
USR_389,BOK_009,10.9844,1
USR_389,BOK_193,8.9223,2
USR_389,BOK_021,4.3075,3
USR_389,BOK_245,3.6129,4
USR_389,BOK_143,3.4903,5
USR_389,BOK_127,2.1903,6
USR_389,BOK_296,2.187,7
USR_389,BOK_029,1.8307,8
USR_389,BOK_238,1.8307,9
USR_389,BOK_177,1.0984,10
USR_262,BOK_167,8.3564,1
USR_262,BOK_017,3.9389,2
USR_262,BOK_133,2.9961,3
USR_262,BOK_035,2.4754,4
USR_262,BOK_117,2.4754,5
USR_262,BOK_163,2.0315,6
USR_262,BOK_196,1.9615,7
USR_262,BOK_227,1.9615,8
USR_262,BOK_102,1.9212,9
USR_262,BOK_128,1.8856,10
USR_123,BOK_101,0.9339,1
USR_123,BOK_196,0.5603,2
USR_123,BOK_064,0.5,3
USR_123,BOK_089,0.5,4
USR_123,BOK_098,0.5,5
USR_123,BOK_162,0.5,6
USR_123,BOK_255,0.5,7
USR_001,BOK_056,10.5312,1
USR_001,BOK_172,8.3876,2
USR_001,BOK_294,4.5474,3
USR_001,BOK_208,3.6525,4
USR_001,BOK_116,2.357,5
USR_001,BOK_299,2.357,6
USR_001,BOK_269,2.1004,7
USR_001,BOK_155,1.5362,8
USR_001,BOK_024,1.4434,9
USR_001,BOK_275,0.7581,10
USR_023,BOK_118,3.4965,1
USR_023,BOK_167,2.8532,2
USR_023,BOK_230,2.7119,3
USR_023,BOK_091,2.4192,4
USR_023,BOK_134,2.377,5
USR_023,BOK_131,2.3258,6
USR_023,BOK_101,1.9739,7
USR_023,BOK_205,1.9382,8
USR_023,BOK_299,1.9144,9
USR_023,BOK_190,1.7924,10
U0246,B0270,4.5247,1
U0246,B0179,4.1127,2
U0246,B0173,3.8569,3
U0246,B0024,3.2141,4
U0246,B0140,3.2141,5
U0246,B0105,2.2879,6
U0246,B0132,2.1843,7
U0246,B0298,2.1843,8
U0246,B0010,1.9285,9
U0246,B0108,1.9285,10
U0334,B0154,6.0204,1
U0334,B0136,5.6975,2
U0334,B0282,5.3244,3
U0334,B0099,5.1098,4
U0334,B0233,4.7381,5
U0334,B0080,3.9778,6
U0334,B0147,3.9778,7
U0334,B0243,3.3686,8
U0334,B0230,3.3378,9
U0334,B0009,2.3289,10
USR_478,BOK_021,3.463,1
USR_478,BOK_030,3.4456,2
USR_478,BOK_009,3.4365,3
USR_478,BOK_193,3.0744,4
USR_478,BOK_170,2.7188,5
USR_478,BOK_055,1.9528,6
USR_478,BOK_253,1.9528,7
USR_478,BOK_033,1.819,8
USR_478,BOK_163,1.7321,9
USR_478,BOK_230,1.7321,10
USR_382,BOK_082,1.7889,1
U0480,B0233,5.6948,1
U0480,B0191,2.9073,2
U0480,B0238,2.3602,3
U0480,B0154,2.1674,4
U0480,B0228,2.152,5
U0480,B0169,2.0359,6
U0480,B0262,1.8394,7
U0480,B0019,1.8278,8
U0480,B0239,1.7406,9
U0480,B0158,1.6971,10
U0024,B0186,3.8122,1
U0024,B0288,3.1809,2
U0024,B0080,2.5924,3
U0024,B0273,2.5924,4
U0024,B0025,1.9188,5
U0024,B0017,1.5554,6
U0024,B0051,1.5554,7
U0024,B0078,1.3725,8
U0024,B0257,1.2792,9
U0024,B0205,1.2494,10
USR_015,BOK_081,1.4552,1
USR_015,BOK_234,1.0976,2
USR_015,BOK_273,1.0976,3
USR_015,BOK_294,1.0976,4
USR_015,BOK_052,1.0721,5
USR_015,BOK_099,1.0721,6
USR_015,BOK_253,1.0721,7
USR_015,BOK_224,0.9701,8
USR_015,BOK_096,0.4391,9
USR_015,BOK_061,0.4288,10
USR_266,BOK_172,10.806,1
USR_266,BOK_056,4.8618,2
USR_266,BOK_295,4.3691,3
USR_266,BOK_208,3.702,4
USR_266,BOK_219,1.5119,5
USR_266,BOK_262,1.4552,6
USR_266,BOK_033,1.2599,7
USR_266,BOK_115,1.2599,8
USR_266,BOK_094,1.1513,9
USR_266,BOK_155,1.1181,10
USR_147,BOK_110,13.3373,1
USR_147,BOK_193,10.4576,2
USR_147,BOK_147,9.2213,3
USR_147,BOK_009,4.9371,4
USR_147,BOK_143,2.9399,5
USR_147,BOK_170,2.7879,6
USR_147,BOK_245,2.6622,7
USR_147,BOK_035,2.4754,8
USR_147,BOK_101,2.4754,9
USR_147,BOK_161,2.4754,10
USR_178,BOK_172,3.6054,1
USR_178,BOK_295,2.4902,2
USR_178,BOK_155,1.6015,3
USR_178,BOK_289,1.2247,4
USR_178,BOK_056,0.9285,5
USR_178,BOK_288,0.8321,6
USR_178,BOK_219,0.7559,7
USR_178,BOK_262,0.7276,8
USR_178,BOK_081,0.7276,9
USR_178,BOK_277,0.7071,10
USR_192,BOK_192,3.3487,1
USR_192,BOK_108,2.7909,2
USR_192,BOK_024,2.6143,3
USR_192,BOK_143,2.2954,4
USR_192,BOK_021,2.1909,5
USR_192,BOK_146,2.1492,6
USR_192,BOK_258,2.0284,7
USR_192,BOK_272,1.6142,8
USR_192,BOK_066,1.5492,9
USR_192,BOK_234,1.4639,10
USR_360,BOK_295,9.1978,1
USR_360,BOK_056,7.4467,2
USR_360,BOK_172,7.3666,3
USR_360,BOK_238,4.2914,4
USR_360,BOK_141,2.357,5
USR_360,BOK_118,2.0702,6
USR_360,BOK_230,1.9881,7
USR_360,BOK_294,1.9245,8
USR_360,BOK_269,1.4852,9
USR_360,BOK_167,1.4655,10
USR_082,BOK_017,13.3979,1
USR_082,BOK_133,6.2558,2
USR_082,BOK_167,5.7572,3
USR_082,BOK_299,5.6739,4
USR_082,BOK_128,5.3474,5
USR_082,BOK_088,3.0829,6
USR_082,BOK_078,2.3873,7
USR_082,BOK_056,2.357,8
USR_082,BOK_290,2.2515,9
USR_082,BOK_172,2.2177,10
U0341,B0179,2.7277,1
U0341,B0243,2.3869,2
U0341,B0233,2.1213,3
U0341,B0054,1.6366,4
U0341,B0241,1.6366,5
U0341,B0124,1.2958,6
U0341,B0149,1.2958,7
U0341,B0198,1.2958,8
U0341,B0218,1.2958,9
U0341,B0087,1.0911,10
USR_002,BOK_193,3.1218,1
USR_002,BOK_021,2.9392,2
USR_002,BOK_282,1.6432,3
USR_002,BOK_196,1.5466,4
USR_002,BOK_026,1.4726,5
USR_002,BOK_039,1.2728,6
USR_002,BOK_195,1.1803,7
USR_002,BOK_009,1.1542,8
USR_002,BOK_211,1.085,9
USR_002,BOK_110,1.0491,10
USR_240,BOK_295,16.9322,1
USR_240,BOK_056,13.0464,2
USR_240,BOK_141,3.8405,3
USR_240,BOK_275,3.3143,4
USR_240,BOK_294,3.1357,5
USR_240,BOK_116,2.7156,6
USR_240,BOK_299,2.7156,7
USR_240,BOK_269,2.42,8
USR_240,BOK_208,1.2802,9
USR_240,BOK_014,0.865,10
USR_107,BOK_110,11.1924,1
USR_107,BOK_193,8.2333,2
USR_107,BOK_117,4.2171,3
USR_107,BOK_021,3.4505,4
USR_107,BOK_127,3.3893,5
USR_107,BOK_177,2.821,6
USR_107,BOK_170,2.6794,7
USR_107,BOK_029,2.2426,8
USR_107,BOK_238,2.2426,9
USR_107,BOK_115,1.9098,10
USR_103,BOK_098,1.7321,1
USR_103,BOK_200,1.7321,2
USR_211,BOK_275,9.2466,1
USR_211,BOK_295,7.748,2
USR_211,BOK_056,4.1299,3
USR_211,BOK_094,4.1113,4
USR_211,BOK_208,2.879,5
USR_211,BOK_014,2.5504,6
USR_211,BOK_196,2.5504,7
USR_211,BOK_242,2.5504,8
USR_211,BOK_271,2.5504,9
USR_211,BOK_098,2.4779,10
USR_371,BOK_252,2.5472,1
USR_371,BOK_079,1.9841,2
USR_371,BOK_182,1.6205,3
USR_371,BOK_029,1.5749,4
USR_371,BOK_116,1.5749,5
USR_371,BOK_118,1.1905,6
USR_371,BOK_261,0.9691,7
USR_371,BOK_003,0.5669,8
USR_371,BOK_201,0.5669,9
USR_371,BOK_264,0.5669,10
USR_463,BOK_245,2.4675,1
USR_463,BOK_196,2.0812,2
USR_463,BOK_147,1.8168,3
USR_463,BOK_177,1.1767,4
USR_463,BOK_021,1.1655,5
USR_463,BOK_110,1.0426,6
USR_463,BOK_030,0.9045,7
USR_463,BOK_102,0.686,8
USR_463,BOK_143,0.6255,9
USR_463,BOK_170,0.5828,10
USR_220,BOK_123,2.3341,1
USR_220,BOK_016,1.8791,2
USR_220,BOK_186,1.8791,3
USR_220,BOK_032,1.8791,4
USR_220,BOK_047,1.8791,5
USR_220,BOK_099,1.7447,6
USR_220,BOK_253,1.7447,7
USR_220,BOK_113,1.5383,8
USR_220,BOK_166,1.3078,9
USR_220,BOK_015,1.2605,10
USR_349,BOK_055,4.4544,1
USR_349,BOK_161,2.0412,2
USR_349,BOK_214,1.6038,3
USR_349,BOK_269,1.3363,4
USR_349,BOK_286,1.3363,5
USR_349,BOK_003,0.9623,6
USR_349,BOK_173,0.9623,7
USR_349,BOK_183,0.9623,8
USR_349,BOK_239,0.6415,9
USR_459,BOK_143,2.6833,1
USR_459,BOK_142,2.6833,2
USR_459,BOK_172,2.5981,3
USR_459,BOK_024,2.5725,4
USR_459,BOK_192,2.1213,5
USR_459,BOK_108,1.3416,6
USR_459,BOK_146,1.3416,7
USR_459,BOK_262,1.3416,8
USR_459,BOK_272,1.3416,9
USR_459,BOK_089,0.866,10
USR_239,BOK_055,3.5587,1
USR_239,BOK_186,1.8185,2
USR_239,BOK_187,1.8185,3
USR_239,BOK_052,1.6884,4
USR_239,BOK_099,1.6884,5
USR_239,BOK_032,1.5084,6
USR_239,BOK_051,1.5084,7
USR_239,BOK_174,1.2302,8
USR_239,BOK_178,1.1525,9
USR_239,BOK_077,0.9051,10
USR_447,BOK_166,1.9333,1
USR_447,BOK_108,1.4142,2
USR_447,BOK_115,1.3207,3
USR_447,BOK_052,1.1275,4
USR_447,BOK_187,1.1275,5
USR_447,BOK_272,1.019,6
USR_447,BOK_182,1.0,7
USR_447,BOK_218,1.0,8
USR_447,BOK_077,1.0,9
USR_447,BOK_173,0.9333,10
U0016,B0006,1.9188,1
U0016,B0194,1.2792,2
U0016,B0058,1.0825,3
U0016,B0087,1.0825,4
U0016,B0091,1.0825,5
U0016,B0128,1.0825,6
U0016,B0188,1.0825,7
U0016,B0218,1.0825,8
U0016,B0242,1.0825,9
U0016,B0004,0.433,10
USR_369,BOK_294,6.8665,1
USR_369,BOK_237,6.6705,2
USR_369,BOK_024,6.1033,3
USR_369,BOK_171,4.563,4
USR_369,BOK_154,3.0949,5
USR_369,BOK_011,2.8311,6
USR_369,BOK_096,2.11,7
USR_369,BOK_142,1.7547,8
USR_369,BOK_299,1.2836,9
USR_369,BOK_106,1.1768,10
USR_315,BOK_275,10.806,1
USR_315,BOK_155,9.1276,2
USR_315,BOK_295,9.1201,3
USR_315,BOK_056,8.8046,4
USR_315,BOK_094,4.7493,5
USR_315,BOK_208,3.4601,6
USR_315,BOK_098,2.9781,7
USR_315,BOK_200,2.9781,8
USR_315,BOK_014,2.9209,9
USR_315,BOK_196,2.9209,10
USR_401,BOK_143,2.6833,1
USR_401,BOK_142,2.6833,2
USR_401,BOK_172,2.5981,3
USR_401,BOK_024,2.5725,4
USR_401,BOK_192,2.1213,5
USR_401,BOK_108,1.3416,6
USR_401,BOK_146,1.3416,7
USR_401,BOK_262,1.3416,8
USR_401,BOK_272,1.3416,9
USR_401,BOK_089,0.866,10
USR_063,BOK_033,2.1839,1
USR_063,BOK_151,2.1571,2
USR_063,BOK_269,1.3104,3
USR_063,BOK_172,1.2152,4
USR_063,BOK_275,0.8736,5
USR_063,BOK_061,0.6923,6
USR_063,BOK_106,0.6054,7
USR_063,BOK_224,0.6054,8
USR_063,BOK_196,0.135,9
USR_063,BOK_242,0.135,10
USR_441,BOK_134,1.8665,1
USR_441,BOK_115,1.3207,2
USR_441,BOK_289,1.2443,3
USR_441,BOK_052,1.1275,4
USR_441,BOK_187,1.1275,5
USR_441,BOK_272,1.019,6
USR_441,BOK_063,1.0,7
USR_441,BOK_183,1.0,8
USR_441,BOK_182,1.0,9
USR_441,BOK_218,1.0,10
U0041,B0236,5.5501,1
U0041,B0108,4.4934,2
U0041,B0160,4.0618,3
U0041,B0271,3.6031,4
U0041,B0031,3.5355,5
U0041,B0298,3.5355,6
U0041,B0117,2.5725,7
U0041,B0010,2.3946,8
U0041,B0106,2.3946,9
U0041,B0178,2.2875,10
USR_090,BOK_017,9.2072,1
USR_090,BOK_020,6.2336,2
USR_090,BOK_167,5.7053,3
USR_090,BOK_056,3.7079,4
USR_090,BOK_133,3.1669,5
USR_090,BOK_190,2.8817,6
USR_090,BOK_026,2.6668,7
USR_090,BOK_230,2.4833,8
USR_090,BOK_128,2.199,9
USR_090,BOK_088,2.1201,10
U0231,B0239,3.2547,1
U0231,B0212,2.5725,2
U0231,B0135,2.3787,3
U0231,B0038,2.1213,4
U0231,B0064,1.9528,5
U0231,B0011,1.8481,6
U0231,B0022,1.8481,7
U0231,B0131,1.8481,8
U0231,B0173,1.8481,9
U0231,B0197,1.8481,10
USR_325,BOK_295,13.6563,1
USR_325,BOK_172,11.5729,2
USR_325,BOK_094,10.5312,3
USR_325,BOK_155,4.0547,4
USR_325,BOK_275,3.9696,5
USR_325,BOK_294,2.7217,6
USR_325,BOK_211,2.7217,7
USR_325,BOK_208,1.5162,8
USR_325,BOK_195,1.3423,9
USR_325,BOK_199,0.7581,10
U0168,B0104,5.6497,1
U0168,B0186,3.7772,2
U0168,B0004,2.3711,3
U0168,B0205,2.0129,4
U0168,B0160,1.9288,5
U0168,B0215,1.9288,6
U0168,B0032,1.7321,7
U0168,B0136,1.7321,8
U0168,B0105,1.7321,9
U0168,B0114,1.7321,10
USR_198,BOK_115,1.7308,1
USR_198,BOK_106,1.4487,2
USR_198,BOK_224,1.2108,3
USR_198,BOK_014,1.0385,4
USR_198,BOK_129,1.0385,5
USR_198,BOK_068,0.9058,6
USR_198,BOK_205,0.9058,7
USR_198,BOK_245,0.824,8
USR_198,BOK_242,0.6656,9
USR_198,BOK_165,0.618,10
U0473,B0116,1.9462,1
U0473,B0119,1.9462,2
U0473,B0126,1.9462,3
U0473,B0188,1.9462,4
U0473,B0071,1.7206,5
U0473,B0158,1.7206,6
U0473,B0008,1.1677,7
U0473,B0231,1.1677,8
U0473,B0264,1.1677,9
U0473,B0276,1.1677,10
USR_180,BOK_172,2.4304,1
USR_180,BOK_030,2.3061,2
USR_180,BOK_177,2.0394,3
USR_180,BOK_021,2.0306,4
USR_180,BOK_101,1.9033,5
USR_180,BOK_245,1.6085,6
USR_180,BOK_143,1.5965,7
USR_180,BOK_005,1.3691,8
USR_180,BOK_227,1.142,9
USR_180,BOK_168,1.1163,10
USR_491,BOK_117,6.2087,1
USR_491,BOK_009,3.2679,2
USR_491,BOK_143,1.7294,3
USR_491,BOK_170,1.6218,4
USR_491,BOK_257,1.5549,5
USR_491,BOK_245,1.2865,6
USR_491,BOK_005,1.1642,7
USR_491,BOK_228,1.1573,8
USR_491,BOK_174,1.1348,9
USR_491,BOK_033,1.0502,10
USR_146,BOK_171,8.2675,1
USR_146,BOK_273,5.3152,2
USR_146,BOK_237,4.0825,3
USR_146,BOK_234,3.97,4
USR_146,BOK_299,3.3864,5
USR_146,BOK_141,2.5,6
USR_146,BOK_006,2.0319,7
USR_146,BOK_039,1.819,8
USR_146,BOK_046,1.7206,9
USR_146,BOK_086,1.2862,10
U0117,B0006,1.9188,1
U0117,B0194,1.2792,2
U0117,B0058,1.0825,3
U0117,B0087,1.0825,4
U0117,B0091,1.0825,5
U0117,B0128,1.0825,6
U0117,B0188,1.0825,7
U0117,B0218,1.0825,8
U0117,B0242,1.0825,9
U0117,B0004,0.433,10
USR_299,BOK_142,3.7947,1
USR_299,BOK_108,2.0093,2
USR_299,BOK_143,1.8974,3
USR_299,BOK_172,1.8371,4
USR_299,BOK_024,1.819,5
USR_299,BOK_019,1.0607,6
USR_299,BOK_209,1.0607,7
USR_299,BOK_146,0.9487,8
USR_299,BOK_262,0.9487,9
USR_299,BOK_272,0.9487,10
USR_381,BOK_237,1.8509,1
USR_381,BOK_034,1.485,2
USR_381,BOK_150,1.485,3
USR_381,BOK_171,1.4312,4
USR_381,BOK_035,1.2211,5
USR_381,BOK_236,1.0505,6
USR_381,BOK_011,1.0133,7
USR_381,BOK_197,0.9965,8
USR_381,BOK_005,0.8107,9
USR_381,BOK_275,0.8107,10
U0414,B0134,4.7119,1
U0414,B0212,2.3056,2
U0414,B0007,2.2467,3
U0414,B0191,2.1967,4
U0414,B0214,2.1266,5
U0414,B0064,1.6827,6
U0414,B0160,1.6139,7
U0414,B0240,1.489,8
U0414,B0285,1.3833,9
U0414,B0032,1.3207,10
U0208,B0042,2.5265,1
U0208,B0166,2.1054,2
U0208,B0236,2.1054,3
U0208,B0207,1.5639,4
U0208,B0044,1.2632,5
U0208,B0160,1.2632,6
U0208,B0080,0.9487,7
U0208,B0091,0.9487,8
U0208,B0137,0.9487,9
U0208,B0168,0.9487,10
USR_432,BOK_172,3.7361,1
USR_432,BOK_295,2.4874,2
USR_432,BOK_275,2.0535,3
USR_432,BOK_155,1.7767,4
USR_432,BOK_064,1.765,5
USR_432,BOK_197,1.3392,6
USR_432,BOK_049,1.184,7
USR_432,BOK_169,1.184,8
USR_432,BOK_184,1.184,9
USR_432,BOK_056,1.0301,10
USR_313,BOK_141,5.6282,1
USR_313,BOK_234,3.5806,2
USR_313,BOK_272,2.8623,3
USR_313,BOK_056,2.1339,4
USR_313,BOK_094,2.1339,5
USR_313,BOK_046,1.768,6
USR_313,BOK_273,1.7567,7
USR_313,BOK_086,1.6591,8
USR_313,BOK_127,1.5576,9
USR_313,BOK_147,1.5491,10
USR_084,BOK_295,3.7942,1
USR_084,BOK_275,3.1613,2
USR_084,BOK_155,2.4127,3
USR_084,BOK_056,2.065,4
USR_084,BOK_016,2.0016,5
USR_084,BOK_187,2.0016,6
USR_084,BOK_094,1.9758,7
USR_084,BOK_098,1.239,8
USR_084,BOK_200,1.239,9
USR_084,BOK_014,1.2152,10
USR_027,BOK_056,20.1563,1
USR_027,BOK_172,12.8319,2
USR_027,BOK_141,4.1667,3
USR_027,BOK_294,2.268,4
USR_027,BOK_211,2.268,5
USR_027,BOK_155,2.2061,6
USR_027,BOK_275,2.1894,7
USR_027,BOK_116,1.9642,8
USR_027,BOK_299,1.9642,9
USR_027,BOK_269,1.7504,10
USR_126,BOK_117,5.8256,1
USR_126,BOK_009,5.7408,2
USR_126,BOK_021,4.2882,3
USR_126,BOK_110,3.4814,4
USR_126,BOK_175,2.8832,5
USR_126,BOK_195,2.748,6
USR_126,BOK_177,1.942,7
USR_126,BOK_202,1.6339,8
USR_126,BOK_161,1.4019,9
USR_126,BOK_005,1.2651,10
USR_124,BOK_110,5.241,1
USR_124,BOK_193,5.0556,2
USR_124,BOK_009,4.3076,3
USR_124,BOK_174,3.9744,4
USR_124,BOK_117,3.9405,5
USR_124,BOK_143,3.7304,6
USR_124,BOK_177,2.5541,7
USR_124,BOK_142,2.0188,8
USR_124,BOK_196,1.5629,9
USR_124,BOK_168,1.1057,10
USR_303,BOK_187,3.4392,1
USR_303,BOK_063,2.0925,2
USR_303,BOK_151,1.8042,3
USR_303,BOK_172,1.3999,4
USR_303,BOK_077,0.9333,5
USR_303,BOK_159,0.9333,6
USR_303,BOK_015,0.9043,7
USR_303,BOK_242,0.9043,8
USR_303,BOK_134,0.871,9
USR_303,BOK_082,0.6029,10
USR_291,BOK_110,4.4904,1
USR_291,BOK_021,4.3816,2
USR_291,BOK_193,4.2572,3
USR_291,BOK_009,3.2898,4
USR_291,BOK_282,2.6849,5
USR_291,BOK_196,2.3055,6
USR_291,BOK_097,2.1181,7
USR_291,BOK_175,2.0125,8
USR_291,BOK_190,2.0125,9
USR_291,BOK_039,1.8974,10
U0112,B0117,3.4021,1
U0112,B0030,2.921,2
U0112,B0197,2.2875,3
U0112,B0169,2.1381,4
U0112,B0139,1.995,5
U0112,B0206,1.7483,6
U0112,B0119,1.5803,7
